RECORDING_SESSION_LABEL	TRIAL_INDEX	EYE_USED	IA_AREA	IA_DWELL_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_FIXATION_COUNT	IA_FIXATION_COUNT	IA_ID	IA_LABEL	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_SKIP	INTEREST_AREA_FIXATION_SEQUENCE	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_TOTAL_VISITED_IA_COUNT	SENTENCE_RT	Trial_Index_	paragraphid	speechid
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	335	"e"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	336	"l"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	337	"l"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	338	"e"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	0	.	.	.	.	.	.	.	.	0	339	"r"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	340	"a"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	341	"n"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	342	"d"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	343	"e"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	0	.	.	.	.	.	.	.	.	0	344	"n"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	345	"m"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	222	222	62	327	[327, 333, 322, 297, 304, 289, 274, 280, 287, 269, 273, 259, 248, 240, 221, 233, 222, 219, 205, 192, 171, 161, 177, 160, 165, 155, 152, 144, 137, 129, 124, 116, 102, 106, 97, 81, 85, 74, 63, 75, 69, 60, 57, 36, 40, 30, 21, 29, 25, 20, 14, 28, 8, 9, 15, 4, 363, 365]	62	0	222	1	1	346	"å"	0	0	0	0	0	0	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	347	"d"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	0	.	.	.	.	.	.	.	.	0	348	"e"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	349	"s"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	350	"i"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	351	"g"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	352	"e"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	86	86	64	357	[357, 346, 327, 333, 322, 297, 304, 289, 274, 280, 287, 269, 273, 259, 248, 240, 221, 233, 222, 219, 205, 192, 171, 161, 177, 160, 165, 155, 152, 144, 137, 129, 124, 116, 102, 106, 97, 81, 85, 74, 63, 75, 69, 60, 57, 36, 40, 30, 21, 29, 25, 20, 14, 28, 8, 9, 15, 4, 363, 365]	64	0	86	1	1	353	"r"	1	1	0	0	0	0	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	354	"n"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	355	"o"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	356	"g"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	177	177	63	346	[346, 327, 333, 322, 297, 304, 289, 274, 280, 287, 269, 273, 259, 248, 240, 221, 233, 222, 219, 205, 192, 171, 161, 177, 160, 165, 155, 152, 144, 137, 129, 124, 116, 102, 106, 97, 81, 85, 74, 63, 75, 69, 60, 57, 36, 40, 30, 21, 29, 25, 20, 14, 28, 8, 9, 15, 4, 363, 365]	63	0	177	1	1	357	"e"	0	0	0	0	1	1	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	0	.	.	.	.	.	.	.	.	0	358	"t"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	359	"f"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	360	"o"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	0	.	.	.	.	.	.	.	.	0	361	"r"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	362	"j"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	129	129	2	365	[365]	2	0	129	1	1	363	"e"	1	1	0	0	1	1	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	364	"r"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	49	49	1	.	.	1	1	49	1	1	365	","	0	0	1	1	1	1	0	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	366	"l"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	367	"i"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	368	"g"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	369	"e"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	370	"s"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	371	"o"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	0	.	.	.	.	.	.	.	.	0	372	"m"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	373	"d"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	374	"e"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1584,00	397	397	65	353	[353, 357, 346, 327, 333, 322, 297, 304, 289, 274, 280, 287, 269, 273, 259, 248, 240, 221, 233, 222, 219, 205, 192, 171, 161, 177, 160, 165, 155, 152, 144, 137, 129, 124, 116, 102, 106, 97, 81, 85, 74, 63, 75, 69, 60, 57, 36, 40, 30, 21, 29, 25, 20, 14, 28, 8, 9, 15, 4, 363, 365]	65	1	397	1	1	375	"t"	0	0	0	0	0	0	0	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1656,00	0	.	.	.	.	.	.	.	.	0	376	"s"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	377	"i"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
"P09"	13	"RIGHT"	1080,00	0	.	.	.	.	.	.	.	.	0	378	"g"	.	.	.	.	.	.	1	[365, 363, 15, 8, 4, 15, 9, 8, 20, 28, 14, 20, 25, 29, 21, 30, 40, 36, 57, 60, 69, 75, 63, 74, 85, 81, 97, 106, 102, 116, 124, 129, 137, 144, 152, 155, 165, 160, 177, 161, 171, 192, 205, 219, 222, 233, 221, 240, 248, 259, 273, 269, 287, 280, 274, 289, 304, 297, 322, 333, 327, 346, 357, 353, 375]	11960,00	65	389	"Trial: 13"	62	14840	13	2	7946
